Season_End_Year,Squad,Comp,Player,Nation,Pos,Age,Born,Mins_Per_90,Att,Live_Pass,Dead_Pass,FK_Pass,TB_Pass,Sw_Pass,Crs_Pass,TI_Pass,CK_Pass,In_Corner,Out_Corner,Str_Corner,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes,Url
2023,Getafe,La Liga,Jordan Amavi,FRA,DF,28,1994,2.2,96,69,27,1,0,0,6,26,0,0,0,0,51,0,5,https://fbref.com/en/players/22721b88/Jordan-Amavi
2023,Getafe,La Liga,Fabrizio Angileri,ARG,DF,28,1994,6.5,260,190,70,3,0,2,12,67,0,0,0,0,153,0,13,https://fbref.com/en/players/fdd26d71/Fabrizio-Angileri
2023,Getafe,La Liga,Mauro Arambarri,URU,MF,26,1995,11,421,355,66,44,0,6,42,0,22,14,7,1,326,0,7,https://fbref.com/en/players/58afe001/Mauro-Arambarri
2023,Getafe,La Liga,Djené,TOG,DF,30,1991,31.6,1154,1094,52,31,1,4,23,21,0,0,0,0,884,8,21,https://fbref.com/en/players/a4971d84/Djene
2023,Getafe,La Liga,Domingos Duarte,POR,DF,27,1995,29.5,963,927,34,31,0,10,0,3,0,0,0,0,742,2,4,https://fbref.com/en/players/93090f69/Domingos-Duarte
2023,Getafe,La Liga,Munir El Haddadi,MAR,"MF,FW",26,1995,12.8,433,370,58,23,0,2,70,12,19,7,11,0,270,5,20,https://fbref.com/en/players/8696bc90/Munir-El-Haddadi
2023,Getafe,La Liga,Iglesias,ESP,"DF,MF",24,1998,23.8,951,684,263,6,2,9,86,257,0,0,0,0,557,4,33,https://fbref.com/en/players/974322dc/Iglesias
2023,Getafe,La Liga,Juanmi Latasa,ESP,FW,21,2001,5,164,159,3,0,0,1,2,0,0,0,0,0,80,2,7,https://fbref.com/en/players/2bea832e/Juanmi-Latasa
2023,Getafe,La Liga,Nemanja Maksimović,SRB,MF,27,1995,22.8,563,531,32,12,0,0,9,0,1,0,0,0,439,0,10,https://fbref.com/en/players/00b28772/Nemanja-Maksimovic
2023,Getafe,La Liga,Jaime Mata,ESP,"FW,MF",33,1988,4.9,122,119,2,0,0,0,9,1,0,0,0,0,68,1,7,https://fbref.com/en/players/02319ad7/Jaime-Mata
2023,Getafe,La Liga,Borja Mayoral,ESP,FW,25,1997,30.7,775,737,37,0,2,11,37,3,1,0,0,0,582,1,31,https://fbref.com/en/players/64e8ed6d/Borja-Mayoral
2023,Getafe,La Liga,Luis Milla,ESP,MF,27,1994,20.6,974,855,113,65,1,18,75,0,43,17,24,0,756,6,17,https://fbref.com/en/players/19c36442/Luis-Milla
2023,Getafe,La Liga,Stefan Mitrović,SRB,DF,32,1990,18.7,512,484,26,26,0,5,0,0,0,0,0,0,403,2,2,https://fbref.com/en/players/e6777e6b/Stefan-Mitrovic
2023,Getafe,La Liga,Moises Parra Gutierrez,ESP,FW,20,2002,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,https://fbref.com/en/players/e2dcc60e/Moises-Parra-Gutierrez
2023,Getafe,La Liga,Portu,ESP,"MF,DF",30,1992,19.7,731,599,123,7,1,2,91,108,8,5,3,0,493,9,44,https://fbref.com/en/players/1bda5842/Portu
2023,Getafe,La Liga,Alejandro Revuelta Montero,ESP,DF,22,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/14d5b7ac/Alejandro-Revuelta-Montero
2023,Getafe,La Liga,Jaime Seoane,ESP,"MF,FW",25,1997,3.6,112,107,4,4,1,3,2,0,0,0,0,0,87,1,1,https://fbref.com/en/players/a62b4888/Jaime-Seoane
2023,Getafe,La Liga,David Soria,ESP,GK,29,1993,38,1136,620,509,162,0,19,0,0,0,0,0,0,610,7,1,https://fbref.com/en/players/8f8c6934/David-Soria
2023,Getafe,La Liga,Damián Suárez,URU,"DF,MF",34,1988,21.6,962,705,255,38,0,25,78,204,13,7,5,0,649,2,28,https://fbref.com/en/players/ba5004e1/Damian-Suarez
2023,Getafe,La Liga,Enes Ünal,TUR,FW,25,1997,33,750,728,16,1,6,2,17,1,0,0,0,0,446,6,21,https://fbref.com/en/players/f8eca1b6/Enes-Unal
2023,Getafe,La Liga,Gonzalo Villar,ESP,MF,24,1998,5.1,258,241,17,11,0,1,6,4,2,2,0,0,205,0,6,https://fbref.com/en/players/bdc74a8f/Gonzalo-Villar
2023,Girona,La Liga,Ricard Artero,ESP,"MF,FW",19,2003,1.5,47,47,0,0,0,0,0,0,0,0,0,0,37,0,3,https://fbref.com/en/players/5d133e96/Ricard-Artero
2023,Girona,La Liga,Santiago Bueno,URU,DF,23,1998,33.4,1823,1732,87,70,1,25,4,17,0,0,0,0,1576,4,15,https://fbref.com/en/players/edc98fac/Santiago-Bueno
2023,Girona,La Liga,Alexander Callens,PER,DF,30,1992,1.3,93,81,12,2,0,0,0,10,0,0,0,0,78,0,0,https://fbref.com/en/players/af34f10d/Alexander-Callens
2023,Girona,La Liga,Juan Carlos,ESP,GK,34,1988,10,340,265,75,13,0,0,0,0,0,0,0,0,288,0,0,https://fbref.com/en/players/688b96e3/Juan-Carlos
2023,Girona,La Liga,Valentín Castellanos,ARG,FW,23,1998,28.9,397,352,41,0,4,1,10,1,0,0,0,0,244,4,19,https://fbref.com/en/players/da76bab4/Valentin-Castellanos
2023,Girona,La Liga,Yan Couto,BRA,"DF,MF",20,2002,12.9,598,525,72,5,0,5,63,66,1,1,0,0,444,1,17,https://fbref.com/en/players/1944818c/Yan-Couto
2023,Girona,La Liga,Bernardo Espinosa,COL,DF,33,1989,13.6,913,881,30,26,0,5,0,2,0,0,0,0,812,2,2,https://fbref.com/en/players/4242011c/Bernardo-Espinosa
2023,Girona,La Liga,Valery Fernández,ESP,"MF,DF",22,1999,10.7,356,323,33,3,0,0,23,27,2,0,0,0,295,0,11,https://fbref.com/en/players/4acd733a/Valery-Fernandez
2023,Girona,La Liga,Aleix García,ESP,MF,25,1997,26,1657,1441,203,101,3,43,179,13,88,35,42,1,1370,13,22,https://fbref.com/en/players/a10361d2/Aleix-Garcia
2023,Girona,La Liga,Borja García,ESP,"MF,FW",31,1990,7.5,281,270,10,3,3,0,17,0,6,6,0,0,217,1,7,https://fbref.com/en/players/e7f4603c/Borja-Garcia
2023,Girona,La Liga,Paulo Gazzaniga,ARG,GK,30,1992,28,1070,738,326,83,0,3,0,0,0,0,0,0,783,6,0,https://fbref.com/en/players/63d17038/Paulo-Gazzaniga
2023,Girona,La Liga,Miguel Gutiérrez,ESP,DF,21,2001,26.6,1386,1142,240,25,2,1,104,213,2,0,0,0,1130,4,27,https://fbref.com/en/players/7e98cff1/Miguel-Gutierrez
2023,Girona,La Liga,Javi Hernández,ESP,DF,24,1998,12.4,748,640,102,25,0,5,16,77,0,0,0,0,613,6,17,https://fbref.com/en/players/9a76c2e9/Javi-Hernandez
2023,Girona,La Liga,Yangel Herrera,VEN,"MF,FW",24,1998,10.7,418,407,8,1,4,4,19,1,0,0,0,0,332,3,5,https://fbref.com/en/players/5083a734/Yangel-Herrera
2023,Girona,La Liga,Juanpe,ESP,DF,31,1991,15.8,881,822,55,41,0,9,3,2,0,0,0,0,753,4,7,https://fbref.com/en/players/1633fc8a/Juanpe
2023,Girona,La Liga,David López,ESP,DF,32,1989,18.4,1203,1138,62,48,0,5,0,3,0,0,0,0,1082,3,5,https://fbref.com/en/players/f03f284b/David-Lopez
2023,Girona,La Liga,Iván Martín,ESP,MF,23,1999,17.6,672,648,23,8,0,2,18,7,0,0,0,0,565,1,18,https://fbref.com/en/players/ae48c5cb/Ivan-Martin
2023,Girona,La Liga,Arnau Martinez,ESP,DF,19,2003,30.4,1599,1270,319,48,3,7,60,271,0,0,0,0,1303,10,33,https://fbref.com/en/players/c3e66ffe/Arnau-Martinez
2023,Girona,La Liga,Reinier,BRA,"MF,FW",20,2002,7.2,248,241,6,2,1,1,2,1,0,0,0,0,198,1,8,https://fbref.com/en/players/6b21b7b5/Reinier
2023,Girona,La Liga,Rodrigo Riquelme,ESP,"MF,FW",22,2000,24.2,715,677,34,13,4,3,78,7,11,6,1,0,497,4,29,https://fbref.com/en/players/65154df0/Rodrigo-Riquelme
2023,Girona,La Liga,Joel Roca,ESP,"MF,FW",17,2005,0.9,39,33,6,1,0,0,0,5,0,0,0,0,30,0,0,https://fbref.com/en/players/5f21b94c/Joel-Roca
2023,Girona,La Liga,Oriol Romeu,ESP,MF,30,1991,32.8,1626,1576,43,41,3,12,13,2,0,0,0,0,1405,7,19,https://fbref.com/en/players/4b511457/Oriol-Romeu
2023,Girona,La Liga,Samuel Sáiz,ESP,MF,31,1991,2.7,162,150,7,0,2,1,6,1,1,0,1,0,122,5,6,https://fbref.com/en/players/13e0eb29/Samuel-Saiz
2023,Girona,La Liga,Cristhian Stuani,URU,FW,35,1986,12.1,168,148,19,0,0,0,3,0,0,0,0,0,122,1,4,https://fbref.com/en/players/220c11f1/Cristhian-Stuani
2023,Girona,La Liga,Ramón Terrats,ESP,MF,21,2000,2.4,96,93,3,0,0,0,2,3,0,0,0,0,77,0,3,https://fbref.com/en/players/f36016a5/Ramon-Terrats
2023,Girona,La Liga,Viktor Tsyhankov,UKR,MF,24,1997,16.5,622,561,58,17,1,3,55,6,33,18,8,0,433,3,25,https://fbref.com/en/players/f7e87032/Viktor-Tsyhankov
2023,Girona,La Liga,Oscar Ureña,DOM,MF,19,2003,1.1,22,22,0,0,0,0,4,0,0,0,0,0,15,0,2,https://fbref.com/en/players/2dd7e29d/Oscar-Urena
2023,Girona,La Liga,Manu Vallejo,ESP,"FW,MF",25,1997,2.3,89,87,1,0,1,0,7,0,0,0,0,0,68,1,2,https://fbref.com/en/players/0bc4e720/Manu-Vallejo
2023,Girona,La Liga,Toni Villa,ESP,"MF,FW",27,1995,9.9,335,323,9,0,0,0,27,7,1,0,1,0,257,3,13,https://fbref.com/en/players/636eae97/Toni-Villa
2023,Mallorca,La Liga,Amath,SEN,"MF,FW",26,1996,13.6,299,278,20,1,1,1,16,8,0,0,0,0,215,1,16,https://fbref.com/en/players/f3b1d9a2/Amath
2023,Mallorca,La Liga,Josep Antoni Gayá,ESP,"DF,MF",22,2000,1.1,7,7,0,0,0,0,0,0,0,0,0,0,6,0,0,https://fbref.com/en/players/4a5f2032/Josep-Antoni-Gaya
2023,Mallorca,La Liga,Ludwig Augustinsson,SWE,DF,28,1994,1.5,70,60,10,0,0,0,6,10,0,0,0,0,49,0,0,https://fbref.com/en/players/9fec8860/Ludwig-Augustinsson
2023,Mallorca,La Liga,Iddrisu Baba,GHA,"MF,DF",26,1996,18.9,584,571,10,9,1,7,0,1,0,0,0,0,476,3,9,https://fbref.com/en/players/bfd381b3/Iddrisu-Baba
2023,Mallorca,La Liga,Rodrigo Battaglia,ARG,MF,31,1991,7.6,232,224,6,6,0,2,1,0,0,0,0,0,185,2,4,https://fbref.com/en/players/d637fc22/Rodrigo-Battaglia
2023,Mallorca,La Liga,Copete,ESP,DF,22,1999,24.5,880,829,43,36,0,14,9,7,0,0,0,0,668,8,21,https://fbref.com/en/players/0f26ffd7/Copete
2023,Mallorca,La Liga,Jaume Costa,ESP,DF,34,1988,28.9,1165,946,210,12,0,9,75,198,0,0,0,0,854,9,31,https://fbref.com/en/players/808d48f3/Jaume-Costa
2023,Mallorca,La Liga,Braian Cufré,ARG,DF,25,1996,2.4,92,67,24,1,0,1,1,23,0,0,0,0,76,1,2,https://fbref.com/en/players/192c89a6/Braian-Cufre
2023,Mallorca,La Liga,Iñigo Ruiz de Galarreta,ESP,MF,28,1993,27.2,1243,1178,58,35,5,18,54,1,22,3,13,0,1016,7,20,https://fbref.com/en/players/91f7631f/Inigo-Ruiz-de-Galarreta
2023,Mallorca,La Liga,Giovanni González,URU,DF,27,1994,10.3,428,363,64,2,0,0,20,62,0,0,0,0,336,1,5,https://fbref.com/en/players/1fc474ae/Giovanni-Gonzalez
2023,Mallorca,La Liga,Dominik Greif,SVK,GK,25,1997,1,38,20,18,3,0,0,0,0,0,0,0,0,23,0,0,https://fbref.com/en/players/30061f53/Dominik-Greif
2023,Mallorca,La Liga,Clément Grenier,FRA,MF,31,1991,8,356,311,42,19,0,9,34,0,19,7,10,0,256,3,5,https://fbref.com/en/players/8b298f56/Clement-Grenier
2023,Mallorca,La Liga,Dennis Hadzikadunic,BIH,DF,24,1998,6.8,189,173,16,4,0,4,0,12,0,0,0,0,142,0,1,https://fbref.com/en/players/82cfae2a/Dennis-Hadzikadunic
2023,Mallorca,La Liga,Lago Junior,CIV,"FW,MF",31,1990,0.6,18,18,0,0,0,0,2,0,0,0,0,0,12,0,1,https://fbref.com/en/players/360d70f8/Lago-Junior
2023,Mallorca,La Liga,Tino Kadewere,ZIM,"FW,MF",26,1996,6,151,147,2,0,0,0,7,1,0,0,0,0,95,2,4,https://fbref.com/en/players/7d08063d/Tino-Kadewere
2023,Mallorca,La Liga,Lee Kang-in,KOR,"MF,FW",21,2001,31.4,1103,883,207,81,7,15,201,12,90,36,43,0,772,13,35,https://fbref.com/en/players/8455ad90/Lee-Kang-in
2023,Mallorca,La Liga,Javier Llabrés,ESP,FW,19,2002,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,https://fbref.com/en/players/38b0cf42/Javier-Llabres
2023,Mallorca,La Liga,Pablo Maffeo,ESP,DF,25,1997,33.1,1221,967,248,7,2,9,123,241,0,0,0,0,819,6,39,https://fbref.com/en/players/5db04597/Pablo-Maffeo
2023,Mallorca,La Liga,Manu Morlanes,ESP,MF,23,1999,7.8,226,222,3,2,2,3,2,0,0,0,0,0,190,1,5,https://fbref.com/en/players/a0255c67/Manu-Morlanes
2023,Mallorca,La Liga,Vedat Muriqi,KVX,FW,28,1994,32.6,827,818,9,0,3,4,11,0,0,0,0,0,472,0,31,https://fbref.com/en/players/0cadc46d/Vedat-Muriqi
2023,Mallorca,La Liga,Matija Nastasić,SRB,DF,29,1993,10.1,298,285,11,10,0,3,1,1,0,0,0,0,238,2,3,https://fbref.com/en/players/f35430a4/Matija-Nastasic
2023,Mallorca,La Liga,Abdón Prats,ESP,"FW,MF",29,1992,4.6,91,86,5,1,2,2,0,0,0,0,0,0,58,0,0,https://fbref.com/en/players/d1b060e2/Abdon-Prats
2023,Mallorca,La Liga,Rubén Quintanilla,ESP,DF,20,2002,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,https://fbref.com/en/players/2f456b86/Ruben-Quintanilla
2023,Mallorca,La Liga,Antonio Raillo,ESP,DF,30,1991,30.7,1088,1022,62,57,0,0,0,3,0,0,0,0,902,4,6,https://fbref.com/en/players/b857bd29/Antonio-Raillo
2023,Mallorca,La Liga,Predrag Rajković,SRB,GK,26,1995,36,1210,750,458,149,0,5,0,0,0,0,0,0,717,2,0,https://fbref.com/en/players/58ad9383/Predrag-Rajkovic
2023,Mallorca,La Liga,Ángel Rodríguez,ESP,"FW,MF",35,1987,4.4,82,78,4,1,0,1,2,1,0,0,0,0,59,0,1,https://fbref.com/en/players/8cfc2f69/Angel-Rodriguez
2023,Mallorca,La Liga,Dani Rodríguez,ESP,MF,34,1988,23.3,685,647,32,9,5,14,32,1,7,2,2,0,537,6,31,https://fbref.com/en/players/70f8e0bd/Dani-Rodriguez
2023,Mallorca,La Liga,Leo Román,ESP,GK,22,2000,1,42,27,15,3,0,0,0,0,0,0,0,0,29,0,0,https://fbref.com/en/players/924ff27e/Leo-Roman
2023,Mallorca,La Liga,Franco Russo,ARG,DF,27,1994,1.6,60,58,2,1,0,1,0,1,0,0,0,0,46,0,0,https://fbref.com/en/players/b75ac54b/Franco-Russo
2023,Mallorca,La Liga,Antonio Sánchez,ESP,"MF,DF",25,1997,12,447,410,36,3,0,7,32,25,1,1,0,0,312,1,22,https://fbref.com/en/players/a254bbe0/Antonio-Sanchez
2023,Mallorca,La Liga,Martin Valjent,SVK,DF,26,1995,29.5,1123,1032,86,45,1,21,6,41,0,0,0,0,885,5,14,https://fbref.com/en/players/f2c6ac01/Martin-Valjent
2023,Osasuna,La Liga,Ezequiel Ávila,ARG,"FW,MF",28,1994,19,526,478,43,10,2,24,81,8,15,6,7,0,287,5,21,https://fbref.com/en/players/253a06b9/Ezequiel-Avila
2023,Osasuna,La Liga,Kike Barja,ESP,"FW,MF",25,1997,14.6,487,458,28,2,2,2,110,12,13,5,5,0,316,1,21,https://fbref.com/en/players/aad53e64/Kike-Barja
2023,Osasuna,La Liga,Iker Benito,ESP,"FW,MF",19,2002,2,42,41,1,0,0,1,6,1,0,0,0,0,31,0,1,https://fbref.com/en/players/50cbc806/Iker-Benito
2023,Osasuna,La Liga,Darko Brašanac,SRB,MF,30,1992,11.6,376,351,23,8,0,0,7,2,0,0,0,0,306,2,10,https://fbref.com/en/players/4accb7e0/Darko-Brasanac
2023,Osasuna,La Liga,Ante Budimir,CRO,FW,31,1991,20,315,300,15,0,1,0,3,2,0,0,0,0,194,0,7,https://fbref.com/en/players/8f3565b3/Ante-Budimir
2023,Osasuna,La Liga,Juan Cruz Armada,ESP,DF,30,1992,22.9,985,791,188,16,0,1,35,168,0,0,0,0,746,6,21,https://fbref.com/en/players/a56da3ba/Juan-Cruz-Armada
2023,Osasuna,La Liga,Abde Ezzalzouli,MAR,"FW,MF",20,2001,16.7,549,516,26,3,3,5,76,16,7,1,2,0,365,7,33,https://fbref.com/en/players/bed68338/Abde-Ezzalzouli
2023,Osasuna,La Liga,Aitor Fernández,ESP,GK,31,1991,21,793,528,261,87,0,2,0,0,0,0,0,0,518,4,0,https://fbref.com/en/players/a01c3d54/Aitor-Fernandez
2023,Osasuna,La Liga,David García,ESP,DF,28,1994,29.8,1424,1385,38,36,1,14,2,2,0,0,0,0,1152,1,8,https://fbref.com/en/players/3e42f707/David-Garcia
2023,Osasuna,La Liga,Rubén García,ESP,"FW,MF",29,1993,12.9,567,493,71,30,6,5,79,3,35,16,14,2,411,3,15,https://fbref.com/en/players/5c96b017/Ruben-Garcia
2023,Osasuna,La Liga,Unai García,ESP,DF,30,1992,19,803,759,44,34,0,27,3,9,0,0,0,0,638,0,3,https://fbref.com/en/players/4a633cfe/Unai-Garcia
2023,Osasuna,La Liga,Moi Gómez,ESP,"MF,FW",28,1994,27.3,1559,1413,140,71,1,34,115,6,62,26,26,0,1314,6,26,https://fbref.com/en/players/5a626448/Moi-Gomez
2023,Osasuna,La Liga,Aridane Hernández,ESP,DF,33,1989,19.9,882,836,46,44,0,12,0,1,0,0,0,0,745,0,7,https://fbref.com/en/players/132ac341/Aridane-Hernandez
2023,Osasuna,La Liga,Jorge Herrando,ESP,DF,21,2001,0.3,5,5,0,0,0,0,0,0,0,0,0,0,3,0,0,https://fbref.com/en/players/e19c989c/Jorge-Herrando
2023,Osasuna,La Liga,Sergio Herrera,ESP,GK,29,1993,17,611,413,197,62,0,3,0,0,0,0,0,0,389,1,0,https://fbref.com/en/players/a4995f48/Sergio-Herrera
2023,Osasuna,La Liga,Pablo Ibáñez,ESP,MF,23,1998,11.8,386,379,5,5,1,5,6,0,0,0,0,0,280,2,17,https://fbref.com/en/players/3701906c/Pablo-Ibanez
2023,Osasuna,La Liga,Kiké,ESP,FW,32,1989,11.3,244,229,13,0,0,1,7,1,0,0,0,0,167,2,9,https://fbref.com/en/players/e897d8ba/Kike
2023,Osasuna,La Liga,Jon Moncayola,ESP,"MF,DF",24,1998,27.2,1461,1313,143,54,2,33,78,64,24,9,10,1,1136,5,24,https://fbref.com/en/players/9939e168/Jon-Moncayola
2023,Osasuna,La Liga,Diego Moreno,ESP,DF,21,2001,7.1,324,246,78,3,0,1,20,75,0,0,0,0,216,0,14,https://fbref.com/en/players/a21417e2/Diego-Moreno
2023,Osasuna,La Liga,Iker Muñoz,ESP,MF,19,2002,2.8,111,107,3,2,0,1,0,1,0,0,0,0,90,1,0,https://fbref.com/en/players/175ece4c/Iker-Munoz
2023,Osasuna,La Liga,Aimar Oroz,ESP,"MF,FW",20,2001,22.4,820,778,37,9,4,4,7,1,2,1,0,0,649,5,27,https://fbref.com/en/players/7c363088/Aimar-Oroz
2023,Osasuna,La Liga,Rubén Peña,ESP,"DF,MF",31,1991,14.2,620,504,113,4,0,1,54,108,1,0,1,0,432,3,19,https://fbref.com/en/players/1f079188/Ruben-Pena
2023,Osasuna,La Liga,Manu Sánchez,ESP,DF,21,2000,23.6,1144,943,197,11,0,2,71,186,0,0,0,0,916,4,28,https://fbref.com/en/players/ffacd3d5/Manu-Sanchez
2023,Osasuna,La Liga,Roberto Torres,ESP,"FW,MF",33,1989,0.1,13,12,1,1,0,1,2,0,0,0,0,0,12,0,0,https://fbref.com/en/players/d733aa38/Roberto-Torres
2023,Osasuna,La Liga,Lucas Torró,ESP,MF,28,1994,27.5,1166,1140,26,26,1,16,1,0,0,0,0,0,940,0,22,https://fbref.com/en/players/0e4fef6e/Lucas-Torro
2023,Osasuna,La Liga,Nacho Vidal,ESP,DF,27,1995,13.9,622,482,138,5,2,2,31,133,0,0,0,0,472,2,12,https://fbref.com/en/players/3a9c4b7b/Nacho-Vidal
2023,Rayo Vallecano,La Liga,Iván Balliu,ALB,DF,30,1992,35.9,1850,1406,430,24,1,2,105,406,0,0,0,0,1422,14,46,https://fbref.com/en/players/cee88597/Ivan-Balliu
2023,Rayo Vallecano,La Liga,Bebé,CPV,FW,32,1990,0.7,38,26,11,6,0,2,16,2,3,2,0,0,21,1,2,https://fbref.com/en/players/d8712bf9/Bebe
2023,Rayo Vallecano,La Liga,Sergio Camello,ESP,FW,21,2001,26.7,523,475,46,2,1,0,4,4,0,0,0,0,408,2,10,https://fbref.com/en/players/873619c6/Sergio-Camello
2023,Rayo Vallecano,La Liga,Catena,ESP,DF,27,1994,34.5,1825,1719,97,92,2,49,1,3,0,0,0,0,1505,9,7,https://fbref.com/en/players/274ab13c/Catena
2023,Rayo Vallecano,La Liga,Pep Chavarría,ESP,"FW,MF",24,1998,4.1,178,155,22,0,1,3,13,19,2,0,1,0,126,1,12,https://fbref.com/en/players/63c5e56b/Pep-Chavarria
2023,Rayo Vallecano,La Liga,Pathé Ciss,SEN,"MF,DF",28,1994,14.2,700,676,21,20,0,15,3,1,0,0,0,0,575,3,12,https://fbref.com/en/players/9a0408b6/Pathe-Ciss
2023,Rayo Vallecano,La Liga,Santi Comesaña,ESP,MF,25,1996,27.2,1240,1199,37,31,0,10,17,2,0,0,0,0,1024,4,24,https://fbref.com/en/players/5ae499d0/Santi-Comesana
2023,Rayo Vallecano,La Liga,Stole Dimitrievski,MKD,GK,28,1993,36.9,1124,717,398,99,0,4,0,0,0,0,0,0,690,9,1,https://fbref.com/en/players/fc70e345/Stole-Dimitrievski
2023,Rayo Vallecano,La Liga,Radamel Falcao,COL,"FW,MF",36,1986,6.8,167,157,9,0,0,1,0,0,1,0,0,0,123,1,5,https://fbref.com/en/players/66116290/Radamel-Falcao
2023,Rayo Vallecano,La Liga,Álvaro García,ESP,"FW,MF",29,1992,31.9,1036,968,61,4,1,4,159,53,4,2,0,0,664,7,49,https://fbref.com/en/players/90bbd822/Alvaro-Garcia
2023,Rayo Vallecano,La Liga,Fran Garcia,ESP,DF,22,1999,37.9,2071,1688,379,24,1,8,156,355,0,0,0,0,1626,4,61,https://fbref.com/en/players/7226539b/Fran-Garcia
2023,Rayo Vallecano,La Liga,Mario Hernández,ESP,DF,23,1999,1.1,38,32,6,0,2,0,1,6,0,0,0,0,30,0,0,https://fbref.com/en/players/90162357/Mario-Hernandez
2023,Rayo Vallecano,La Liga,Florian Lejeune,FRA,DF,31,1991,28.5,1417,1329,82,71,1,38,9,6,4,4,0,0,1110,6,11,https://fbref.com/en/players/6eaed4eb/Florian-Lejeune
2023,Rayo Vallecano,La Liga,Diego López,ESP,GK,40,1981,1.1,29,21,8,0,0,0,0,0,0,0,0,0,22,0,0,https://fbref.com/en/players/73683fa9/Diego-Lopez
2023,Rayo Vallecano,La Liga,Unai López,ESP,MF,26,1995,13.9,929,835,86,44,0,18,55,7,27,10,8,1,745,8,18,https://fbref.com/en/players/88050721/Unai-Lopez
2023,Rayo Vallecano,La Liga,Andrés Martín,ESP,"FW,MF",23,1999,2.3,77,69,5,0,0,2,11,2,3,3,0,0,39,3,4,https://fbref.com/en/players/2ae30661/Andres-Martin
2023,Rayo Vallecano,La Liga,Diego Méndez,ESP,MF,18,2003,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,https://fbref.com/en/players/b151a3f2/Diego-Mendez
2023,Rayo Vallecano,La Liga,Abdul Mumin,GHA,DF,24,1998,10.2,390,370,19,15,0,4,3,4,0,0,0,0,299,1,3,https://fbref.com/en/players/5487adcd/Abdul-Mumin
2023,Rayo Vallecano,La Liga,Pablo Muñoz,ESP,MF,18,2003,0.1,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,https://fbref.com/en/players/44e8521b/Pablo-Munoz
2023,Rayo Vallecano,La Liga,Randy Nteka,ANG,"FW,MF",24,1997,1.3,65,64,0,0,1,0,0,0,0,0,0,0,49,1,2,https://fbref.com/en/players/a6103274/Randy-Nteka
2023,Rayo Vallecano,La Liga,Isaac Palazón Camacho,ESP,"FW,MF",27,1994,32.9,1376,1153,208,75,6,14,192,7,126,48,57,0,979,15,31,https://fbref.com/en/players/49dbab27/Isaac-Palazon-Camacho
2023,Rayo Vallecano,La Liga,José Pozo,ESP,"MF,FW",26,1996,1,45,42,3,3,1,0,4,0,0,0,0,0,34,0,1,https://fbref.com/en/players/fc8b614b/Jose-Pozo
2023,Rayo Vallecano,La Liga,Salvi,ESP,"FW,MF",31,1991,5.4,208,188,16,0,1,0,37,15,1,0,1,0,119,4,20,https://fbref.com/en/players/405f267a/Salvi
2023,Rayo Vallecano,La Liga,Esteban Saveljich,MNE,FW,31,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,https://fbref.com/en/players/79f2a5f5/Esteban-Saveljich
2023,Rayo Vallecano,La Liga,Mario Suárez,ESP,"MF,DF",35,1987,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,https://fbref.com/en/players/7106f0a0/Mario-Suarez
2023,Rayo Vallecano,La Liga,Raúl de Tomás,ESP,FW,27,1994,8.9,155,144,10,0,2,7,8,0,0,0,0,0,114,1,4,https://fbref.com/en/players/02ef8778/Raul-de-Tomas
2023,Rayo Vallecano,La Liga,Óscar Trejo,ARG,"MF,FW",34,1988,23.8,1005,936,68,22,7,4,35,9,18,9,2,0,811,1,25,https://fbref.com/en/players/fc647b34/Oscar-Trejo
2023,Rayo Vallecano,La Liga,Óscar Valentín,ESP,MF,27,1994,28.4,1173,1138,32,32,1,9,3,0,0,0,0,0,957,3,17,https://fbref.com/en/players/592f3158/Oscar-Valentin
2023,Real Madrid,La Liga,David Alaba,AUT,DF,30,1992,20.4,1189,1082,98,45,4,3,26,46,3,3,0,0,1042,9,11,https://fbref.com/en/players/05439de2/David-Alaba
2023,Real Madrid,La Liga,Sergio Arribas,ESP,"MF,FW",20,2001,0.2,11,9,2,0,0,0,1,0,2,1,0,0,9,0,0,https://fbref.com/en/players/1e465e70/Sergio-Arribas
2023,Real Madrid,La Liga,Marco Asensio,ESP,"FW,MF",26,1996,16,802,722,76,18,5,7,82,8,48,25,7,0,650,4,28,https://fbref.com/en/players/45af8a54/Marco-Asensio
2023,Real Madrid,La Liga,Karim Benzema,FRA,FW,34,1987,22.6,1070,1012,52,4,9,7,3,4,9,0,0,0,924,6,25,https://fbref.com/en/players/70d74ece/Karim-Benzema
2023,Real Madrid,La Liga,Eduardo Camavinga,FRA,"MF,DF",19,2002,22.3,1504,1389,107,34,4,6,6,73,0,0,0,0,1364,8,15,https://fbref.com/en/players/7b9c2d84/Eduardo-Camavinga
